"title";"timestamp";"Section count";"Subsection count";"Complete URL link count";"Complete URL link count per section";"Complete URL link count per length";"Relative URL link count";"Relative URL link count per section";"Relative URL link count per length";"Same page link count";"Same page link count per section";"Same page link count per length";"Mean section size";"Mean subsection size";"Largest section size";"Shortest section size";"Standard deviation of the section size";"Images count";"Images per length";"Images per section";"Images per subsection";"Phrase count";"Large phrase count";"Paragraph count";"Large paragraph count";"Largest phrase size";"Large phrase rate";"Short phrase rate";"Char Count";"Word Count";"Articles count";"Auxiliary verbs count";"Coordination conjunctions count";"Correlative conjunctions count";"Indefinite pronouns count";"Interrogative pronouns count";"Prepositions count";"Pronouns count";"Relative pronoums count";"Subordinating conjunctions count";"To be verbs count";"Sentences starting with articles";"Sentences starting with auxiliary verbs";"Sentences starting with coordination conjunctions";"Sentences starting with correlative conjunctions";"Sentences starting with indefinite pronouns";"Sentences starting with interrogative pronouns";"Sentences starting with prepositions";"Sentences starting with pronouns";"Sentences starting with relative pronoums";"Sentences starting with subordinating conjunctions";"Sentences starting with to be verbs";"ARI readability feature";"Coleman-Liau readability feature";"Flesch Reading Ease Readability Feature";"Flesch Kincaid Readability Feature";"Gunning Fog Index readability feature";"Lasbarhetsindex readability feature";"SMOG Grading readability feature"
"Roderigo Lopez";"2016-10-26T10:58:44Z";6;0;0;0.0;0.0;91;15.166666666666666;0.007044434122929246;7;1.1666666666666667;0.0005418795479176343;1828.3333333333333;0;4476;115;1720.7602583354449;4;0.0003096454559529339;0.6666666666666666;0.6666666666666666;94;77;110;2;231;0.4148936170212766;0.5;12918;2101;158;30;86;5;19;9;295;111;34;37;53;9;0;0;1;1;0;3;5;0;0;0;12.55901597010542;11.296201808662545;33.67261119325147;14.115301376244343;13.585832480986765;33.96458120246691;48.83666654546336
"Hussein of Jordan";"2014-03-28T12:26:42Z";10;10;6;0.6;0.0002442897276169537;198;19.8;0.008061561011359472;55;5.5;0.002239322503155409;2392.7;779.7;10490;13;3195.3665082776065;6;0.0002442897276169537;0.6;0.6;195;146;314;18;823;0.29743589743589743;0.6102564102564103;24561;4064;282;60;116;2;22;15;580;171;33;47;80;12;0;0;1;2;0;15;38;1;4;0;11.561922761457701;10.89861958661417;39.98367196648496;12.859899606299216;12.883654350898446;32.20913587724611;66.74950980203691
"Chachani";"2016-08-29T00:27:22Z";9;0;5;0.5555555555555556;0.0006585879873551106;43;4.777777777777778;0.005663856691253952;41;4.555555555555555;0.005400421496311907;780.6666666666666;0;3291;13;1103.5142726761626;2;0.00026343519494204424;0.2222222222222222;0.2222222222222222;78;62;84;0;124;0.41025641025641024;0.44871794871794873;7592;1260;112;31;41;2;14;2;187;20;5;17;32;10;0;1;0;0;0;5;7;0;2;0;9.223804029304027;10.493611111111111;50.311703296703314;10.254920634920637;10.652014652014651;26.630036630036628;38.4964786985977
"Hussein of Jordan";"2004-04-28T09:29:25Z";0;0;1;1;0.0001160092807424594;137;137;0.015893271461716936;0;0;0.0;0;0;0;0;0;1;0.0001160092807424594;1;1;62;55;57;3;191;0.2903225806451613;0.5806451612903226;8620;1446;104;28;65;4;15;8;191;81;15;20;35;7;0;0;0;0;0;8;10;0;2;0;12.700107749966534;10.92177731673582;43.21569267835636;13.025585151474594;14.418935439254007;36.04733859813501;41.02630668366309
"U.S. Route 30 in Indiana";"2010-01-04T04:09:10Z";4;3;0;0.0;0.0;30;7.5;0.00859106529209622;11;2.75;0.003150057273768614;787.75;832.6666666666666;2574;89;1196.033270161551;1;0.000286368843069874;0.25;0.25;64;29;86;5;95;0.296875;0.65625;3492;582;43;1;21;1;3;0;83;16;2;11;2;1;0;1;0;0;0;5;5;0;0;0;4.216668814432989;7.23109965635739;33.056390141752615;10.907765249140894;7.211383161512028;18.02845790378007;27.124676163629637
"Roderigo Lopez";"2006-02-28T21:13:40Z";1;0;2;2.0;0.0008576329331046312;22;22.0;0.009433962264150943;0;0.0;0.0;52.0;0;52;52;0;0;0.0;0.0;0.0;21;17;11;0;100;0.3333333333333333;0.38095238095238093;2332;390;23;6;22;0;2;0;57;40;4;13;17;1;0;0;0;1;0;5;5;0;3;0;10.582406593406589;10.918692307692304;46.55115384615385;11.380036630036631;13.890109890109892;34.72527472527473;22.748417658131498
"Chachani";"2010-11-30T17:35:35Z";3;0;16;5.333333333333333;0.006017299736743136;8;2.6666666666666665;0.003008649868371568;0;0.0;0.0;116.0;0;238;30;108.57255638511971;1;0.000376081233546446;0.3333333333333333;0.3333333333333333;21;18;47;1;74;0.2857142857142857;0.5238095238095238;2659;436;43;13;15;0;7;1;74;4;3;7;6;5;0;1;0;0;0;2;1;0;2;0;11.981617518567063;11.465573394495411;53.81671253822634;10.9108125819135;11.791000436871997;29.477501092179992;23.8806130178211
"Roderigo Lopez";"2015-11-28T14:39:34Z";6;0;0;0.0;0.0;90;15.0;0.007491883792558062;6;1.0;0.0004994589195038708;1678.3333333333333;0;4476;115;1640.7332100822082;4;0.00033297261300258056;0.6666666666666666;0.6666666666666666;87;72;108;3;209;0.39080459770114945;0.5402298850574713;12013;1952;149;29;80;4;15;9;267;98;31;35;49;9;0;0;1;1;0;2;4;0;0;0;12.62693076361409;11.33248463114754;33.36791666666667;14.179094827586209;13.687827397776523;34.219568494441305;47.181444068749045
"Hussein of Jordan";"2011-03-21T19:02:23Z";18;1;39;2.1666666666666665;0.001503817382586566;200;11.11111111111111;0.00771188401326444;50;2.7777777777777777;0.00192797100331611;1395.4444444444443;4394.0;6373;63;1624.5440707806288;3;0.0001156782601989666;0.16666666666666666;0.16666666666666666;210;157;293;16;461;0.3619047619047619;0.5666666666666667;25934;4362;341;70;128;2;37;23;649;250;52;59;60;13;0;4;0;3;0;15;36;0;6;0;11.368988013362156;10.69678129298487;46.40055570839067;11.947583415209277;12.646031309360058;31.615078273400144;69.04543890383347
"Hussein of Jordan";"2017-10-29T22:34:02Z";12;21;2;0.16666666666666666;2.324365157766285e-05;572;47.666666666666664;0.0066476843512115755;267;22.25;0.0031030274856179907;6871.083333333333;3222.3333333333335;56786;13;15933.742266924863;24;0.0002789238189319542;2.0;2.0;572;524;617;42;603;0.3181818181818182;0.5524475524475524;86045;14139;1146;190;492;22;101;80;2012;538;182;259;284;5;0;0;0;1;1;7;16;2;3;0;13.728417017949162;11.405093005163025;30.681527605907803;15.120642436458798;14.804309114748328;37.01077278687082;121.90752709563849
"Chachani";"2009-02-14T20:11:31Z";3;0;16;5.333333333333333;0.008547008547008548;7;2.3333333333333335;0.0037393162393162395;0;0.0;0.0;140.0;0;292;30;135.95587519485872;1;0.0005341880341880342;0.3333333333333333;0.3333333333333333;14;12;40;2;60;0.2857142857142857;0.5;1872;292;27;5;9;0;1;1;45;4;3;5;3;4;0;0;0;0;0;0;1;0;1;0;13.4618590998043;13.25753424657534;48.33486301369865;11.699080234833662;12.72641878669276;31.816046966731896;20.08800749063506
"Hussein of Jordan";"2013-01-28T01:26:05Z";16;2;48;3.0;0.0020967107849561;191;11.9375;0.008343161665137815;46;2.875;0.002009347835582929;1384.25;2552.0;6041;13;1651.6423139812487;3;0.00013104442405975625;0.1875;0.1875;180;135;310;17;536;0.3111111111111111;0.6333333333333333;22893;3742;259;47;97;2;24;14;524;166;31;39;63;12;0;0;0;1;0;12;38;0;3;0;11.897619217293183;11.34592196686264;39.617281519092614;12.89805148761803;12.90133855929687;32.25334639824217;64.17188896870849
"Roderigo Lopez";"2009-08-14T00:24:42Z";2;0;5;2.5;0.0016572754391779914;27;13.5;0.008949287371561154;4;2.0;0.001325820351342393;175.5;0;221;130;64.34671708797582;0;0.0;0.0;0.0;39;26;27;2;78;0.41025641025641024;0.358974358974359;3017;486;31;7;26;0;2;1;57;35;5;11;17;3;1;0;0;1;0;4;6;0;2;0;8.128176638176633;10.886419753086418;47.616168091168106;9.713621399176954;11.322063944286167;28.305159860715417;25.045407685048602
"Hussein of Jordan";"2014-06-19T21:26:47Z";10;10;6;0.6;0.00024282650046541745;199;19.9;0.008053745598769679;57;5.7;0.002306851754421466;2407.5;778.7;10480;13;3198.0859987741974;6;0.00024282650046541745;0.6;0.6;195;146;315;18;767;0.29743589743589743;0.6102564102564103;24709;4086;283;60;116;2;22;15;583;171;33;47;80;12;0;0;1;2;0;15;38;1;4;0;11.627113972664631;10.91720509055311;39.7426170789563;12.921549681840435;12.933667683271208;32.33416920817802;66.92182725798756
"U.S. Route 30 in Indiana";"2009-04-26T23:14:31Z";4;3;0;0.0;0.0;28;7.0;0.0072897682895079405;11;2.75;0.002863837542306691;880.5;958.6666666666666;2952;92;1385.0507812591807;1;0.0002603488674824265;0.25;0.25;73;34;89;4;98;0.2876712328767123;0.6027397260273972;3841;644;47;5;22;1;6;1;92;24;1;10;4;5;0;0;0;0;0;6;7;0;0;0;3.937294307836293;6.952080745341615;36.69410746192463;10.332846081851443;6.882804390368418;17.207010975921044;28.37715508089904
"Hussein of Jordan";"2009-07-22T05:05:38Z";15;0;36;2.4;0.0022554977758285823;129;8.6;0.008082200363385753;28;1.8666666666666667;0.001754276047866675;1002.5333333333333;0;4248;13;1110.5462534052244;1;6.26527159952384e-05;0.06666666666666667;0.06666666666666667;131;104;184;10;288;0.37404580152671757;0.549618320610687;15961;2687;185;41;82;1;25;17;344;200;37;45;44;8;0;3;0;2;0;8;31;0;4;0;11.13942448373139;10.554633420171193;48.55268471038107;11.58281883084231;12.134613647275403;30.336534118188506;54.836280730777744
"Chachani";"2012-10-30T15:52:05Z";5;0;18;3.6;0.006603081438004402;11;2.2;0.004035216434336023;0;0.0;0.0;425.0;0;1684;13;709.3958697370601;1;0.00036683785766691124;0.2;0.2;21;19;49;1;66;0.23809523809523808;0.47619047619047616;2726;448;44;13;15;0;7;1;76;4;3;7;6;4;0;1;0;0;0;2;1;0;2;0;12.302537202380947;11.547611607142855;55.44907738095239;10.825089285714288;12.104761904761904;30.26190476190476;24.166010488516726
"Hussein of Jordan";"2005-10-21T18:04:28Z";3;0;10;3.3333333333333335;0.001960399921584003;133;44.333333333333336;0.026073318957067243;0;0.0;0.0;1600.3333333333333;0;2240;337;1094.1080080747665;1;0.00019603999215840032;0.3333333333333333;0.3333333333333333;45;33;65;4;164;0.4444444444444444;0.5555555555555556;5101;853;57;12;24;1;8;5;102;38;7;15;17;5;1;0;0;0;0;1;10;0;1;0;10.271529243193953;10.32416178194607;46.46287195519085;11.487778038296213;11.568154226911554;28.920385567278885;32.20616373302047
"Hussein of Jordan";"2012-09-29T17:16:36Z";16;2;46;2.875;0.00209806157354618;172;10.75;0.007844925883694412;44;2.75;0.002006841505131129;1325.8125;2384.5;5707;13;1542.2251119189227;4;0.00018244013683010264;0.25;0.25;172;130;291;16;711;0.32558139534883723;0.622093023255814;21925;3590;250;47;96;2;25;14;498;158;31;40;61;11;0;0;0;2;0;11;32;0;3;0;11.934985230290856;11.346314763231195;40.133112489473376;12.846773660685368;12.917082334650516;32.29270583662629;62.91660871578097
"Hussein of Jordan";"2016-07-27T20:41:09Z";10;11;7;0.7;0.0002620741295394983;221;22.1;0.00827405466117559;70;7.0;0.002620741295394983;2605.5;781.9090909090909;11489;13;3510.0404002106743;9;0.00033695245226506926;0.9;0.9;218;158;334;17;767;0.3211009174311927;0.6100917431192661;26710;4413;310;63;127;3;26;16;631;171;36;49;82;12;0;1;1;2;0;14;39;1;4;0;11.30379620678687;10.907579877634262;40.476405256986766;12.642636590806564;12.656504447867746;31.641261119669366;69.4304147209695
"Hussein of Jordan";"2014-05-06T10:59:05Z";10;10;6;0.6;0.00024374390640233994;198;19.8;0.008043548911277218;57;5.7;0.0023155671108222296;2398.2;778.7;10480;13;3194.734723815978;6;0.00024374390640233994;0.6;0.6;195;146;314;19;753;0.29743589743589743;0.6102564102564103;24616;4072;282;60;116;2;22;15;581;171;33;47;80;12;0;0;1;2;0;15;38;1;4;0;11.584377802125836;10.903828585461689;39.83352934360991;12.891033398821218;12.910777290816583;32.27694322704146;66.81222453417527
"Roderigo Lopez";"2006-06-09T18:55:17Z";1;0;2;2.0;0.0008110300081103001;23;23.0;0.00932684509326845;0;0.0;0.0;53.0;0;53;53;0;0;0.0;0.0;0.0;21;18;12;0;102;0.42857142857142855;0.38095238095238093;2466;413;24;7;24;0;2;1;59;41;6;13;19;1;0;0;0;1;0;5;5;0;2;0;11.096602098466505;10.965738498789346;46.14645682001614;11.708571428571432;14.258918482647298;35.64729620661824;23.322401432901575
"Hussein of Jordan";"2005-09-06T09:46:19Z";3;0;10;3.3333333333333335;0.0019638648860958365;133;44.333333333333336;0.026119402985074626;0;0.0;0.0;1597.3333333333333;0;2240;337;1091.552258635991;1;0.00019638648860958367;0.3333333333333333;0.3333333333333333;45;33;65;4;164;0.4444444444444444;0.5555555555555556;5092;852;57;12;24;1;8;5;102;38;7;15;17;5;1;0;0;0;0;1;10;0;1;0;10.242265258215966;10.299706572769953;46.41907511737091;11.488366197183101;11.563943661971832;28.909859154929578;32.18903903865285
"Chachani";"2019-06-24T10:32:15Z";12;3;5;0.4166666666666667;0.0003354579000335458;157;13.083333333333334;0.010533378061053337;42;3.5;0.0028178463602817846;1161.25;774.3333333333334;5428;15;1723.4003979975696;2;0.00013418316001341833;0.16666666666666666;0.16666666666666666;87;77;128;4;251;0.367816091954023;0.5172413793103449;14905;2314;222;36;105;5;22;5;280;38;23;45;52;4;0;0;0;2;0;2;1;0;0;0;15.701599062180229;12.777796024200516;19.814910688562378;17.103155306529974;15.496470260980141;38.74117565245035;51.104053883222775
"Hussein of Jordan";"2018-11-28T22:12:18Z";12;21;2;0.16666666666666666;2.3517238135553362e-05;556;46.333333333333336;0.006537792201683834;272;22.666666666666668;0.003198344386435257;6802.416666666667;3192.2380952380954;56733;13;15923.264326469183;24;0.00028220685762664035;2.0;2.0;576;529;569;43;594;0.3385416666666667;0.5416666666666666;85044;13976;1153;201;484;24;102;79;2006;550;189;267;286;8;0;0;0;1;0;7;15;1;6;0;13.543784026585257;11.435872209502005;32.06273377377093;14.81504603129174;14.717003752464542;36.79250938116135;121.2201336490532
"Chachani";"2008-03-04T02:46:00Z";1;0;13;13.0;0.007514450867052023;6;6.0;0.003468208092485549;0;0.0;0.0;267.0;0;267;267;0;1;0.0005780346820809249;1.0;1.0;13;11;31;2;60;0.23076923076923078;0.5384615384615384;1730;272;27;5;9;0;1;1;42;4;3;5;3;4;0;0;0;0;0;0;1;0;1;0;13.318817873303168;13.04264705882353;48.12307692307692;11.745000000000001;12.63393665158371;31.584841628959275;19.492422502470642
"Hussein of Jordan";"2006-12-21T18:09:29Z";5;5;20;4.0;0.0017962996227770792;150;30.0;0.013472247170828094;15;3.0;0.0013472247170828093;2176.4;1040.4;5272;31;2584.682823868337;2;0.00017962996227770793;0.4;0.4;91;69;146;6;247;0.3626373626373626;0.5494505494505495;11134;1849;120;33;55;2;18;11;235;115;25;37;33;9;1;3;0;1;0;5;15;0;6;0;11.2551275711849;10.805273120605733;45.059023588634204;12.02222514100286;12.475768903892215;31.189422259730534;46.0
"Chachani";"2014-08-21T23:03:31Z";5;0;5;1.0;0.0020491803278688526;11;2.2;0.004508196721311476;0;0.0;0.0;391.4;0;1675;13;718.5675333606438;1;0.0004098360655737705;0.2;0.2;20;17;35;1;68;0.3;0.4;2440;410;43;10;14;0;7;2;71;3;4;8;6;5;0;1;0;0;0;2;0;0;2;0;11.127829268292686;10.546512195121952;51.2865243902439;11.19865853658537;11.90731707317073;29.768292682926827;23.248456731316587
"Hussein of Jordan";"2015-04-28T03:58:52Z";10;10;6;0.6;0.00023768024084931072;206;20.6;0.008160354935826335;66;6.6;0.002614482649342418;2460.7;776.6;10461;13;3204.563899954078;6;0.00023768024084931072;0.6;0.6;214;154;314;18;730;0.3317757009345794;0.616822429906542;25244;4174;293;61;117;3;23;15;598;168;35;44;81;10;0;1;1;2;0;14;39;1;4;0;10.914157243998226;10.826813608049829;40.822040670102865;12.41097671835887;12.420939594911088;31.052348987277718;67.60650122085238
"Hussein of Jordan";"2004-11-29T02:12:04Z";1;0;4;4.0;0.0005550159567087554;135;135.0;0.018731788538920494;0;0.0;0.0;245.0;0;245;245;0;1;0.00013875398917718884;1.0;1.0;56;50;44;2;170;0.4107142857142857;0.4107142857142857;7207;1176;77;14;45;3;6;3;156;54;7;16;27;5;0;0;0;0;0;9;9;0;1;0;12.277551020408161;11.7021768707483;40.131734693877576;12.87874149659864;13.740136054421768;34.35034013605442;37.292856398964496
"Hussein of Jordan";"2004-12-22T23:08:54Z";1;0;4;4.0;0.000563856780377784;136;136.0;0.01917113053284466;0;0.0;0.0;245.0;0;245;245;0;1;0.000140964195094446;1.0;1.0;55;48;46;3;174;0.41818181818181815;0.45454545454545453;7094;1157;76;14;43;2;5;3;152;53;7;15;27;5;0;0;0;0;0;9;9;0;1;0;12.269590634085013;11.672031114952464;39.900895576333795;12.919972656556926;13.634943034493597;34.08735758623399;37.0147027033899
"Roderigo Lopez";"2006-07-27T19:27:50Z";1;0;2;2.0;0.0008110300081103001;23;23.0;0.00932684509326845;0;0.0;0.0;53.0;0;53;53;0;0;0.0;0.0;0.0;21;18;12;0;102;0.42857142857142855;0.38095238095238093;2466;413;24;7;24;0;2;1;59;41;6;13;19;1;0;0;0;1;0;5;5;0;2;0;11.096602098466505;10.965738498789346;46.14645682001614;11.708571428571432;14.258918482647298;35.64729620661824;23.322401432901575
"Hussein of Jordan";"2007-04-26T17:04:24Z";6;5;24;4.0;0.0020920502092050207;152;25.333333333333332;0.013249651324965132;18;3.0;0.0015690376569037657;1867.6666666666667;1040.8;5273;178;2388.3024654902206;2;0.00017433751743375174;0.3333333333333333;0.3333333333333333;90;69;159;6;211;0.35555555555555557;0.5333333333333333;11472;1892;122;32;57;2;17;10;233;115;24;36;28;10;1;3;0;1;0;4;16;0;4;0;11.769810899694619;11.05702959830867;43.70748672774255;12.385516560958425;12.78521024195443;31.96302560488607;46.497126341863094
"Roderigo Lopez";"2008-09-19T13:22:36Z";2;0;5;2.5;0.001591343093570974;30;15.0;0.009548058561425843;4;2.0;0.001273074474856779;171.5;0;221;122;70.0035713374682;0;0.0;0.0;0.0;36;24;22;2;109;0.4166666666666667;0.4444444444444444;3142;517;33;8;27;0;2;2;66;43;6;14;21;1;1;0;0;1;0;5;5;0;2;0;8.645507199656137;10.661431334622822;46.94938131313134;10.278531592520956;11.933999570169783;29.834998925424458;25.737634001804146
"Hussein of Jordan";"2017-12-19T12:42:44Z";12;21;2;0.16666666666666666;2.3259600400065126e-05;572;47.666666666666664;0.006652245714418626;267;22.25;0.0031051566534086943;6855.916666666667;3226.5238095238096;56782;13;15936.74954573025;23;0.00026748540460074893;1.9166666666666667;1.9166666666666667;572;525;611;41;605;0.32167832167832167;0.5506993006993007;85986;14123;1146;188;485;22;98;80;2014;543;183;262;282;6;0;0;0;1;1;6;15;2;4;0;13.726241980422742;11.418457126672799;30.47887576692588;15.141959263741285;14.815684230801416;37.03921057700354;121.84022887894486
"Hussein of Jordan";"2019-01-14T20:11:28Z";12;21;2;0.16666666666666666;2.312860661709435e-05;562;46.833333333333336;0.006499138459403513;277;23.083333333333332;0.003203312016467568;6921.5;3244.4285714285716;56981;13;15991.362000666599;25;0.00028910758271367943;2.0833333333333335;2.0833333333333335;587;537;576;43;603;0.3390119250425894;0.545144804088586;86473;14223;1175;208;487;25;110;82;2036;567;193;275;294;10;0;0;0;1;0;8;19;1;6;0;13.510492431279275;11.413803698235252;32.289658411328645;14.774971426778212;14.706406459964013;36.76601614991003;122.26021968787413
"Chachani";"2005-02-21T08:26:46Z";0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0.0;0;0;1;0;1;0;0;0.0;0.0;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.5800000000000018;-7.109999999999999;-91.29499999999996;26.490000000000006;0.8;2.0;4.414213562373095
"U.S. Route 30 in Indiana";"2007-02-10T20:33:55Z";1;0;0;0.0;0.0;15;15.0;0.035629453681710214;0;0.0;0.0;24.0;0;24;24;0;0;0.0;0.0;0.0;8;3;19;0;19;0.5;0.5;421;73;4;0;0;0;0;0;11;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4.111678082191776;7.091917808219176;61.981344178082196;6.881078767123288;7.485616438356164;18.71404109589041;11.54400374531753
"U.S. Route 30 in Indiana";"2011-05-29T01:35:31Z";5;3;0;0.0;0.0;31;6.2;0.008671328671328672;10;2.0;0.002797202797202797;640.0;801.3333333333334;2480;27;1041.7694082665319;1;0.0002797202797202797;0.2;0.2;61;27;93;6;97;0.29508196721311475;0.6557377049180327;3575;566;42;1;20;0;3;0;77;13;2;9;2;1;0;1;0;0;0;5;5;0;0;0;5.654255923072466;8.97233215547703;18.20264351503218;13.025508312576033;9.859885303829;24.649713259572497;26.790754506740637
"Fair dealing in United Kingdom law";"2018-03-07T19:24:33Z";6;5;0;0.0;0.0;26;4.333333333333333;0.0016566840830890787;47;7.833333333333333;0.0029947750732764113;2254.6666666666665;1595.2;12022;13;4799.4137419758545;0;0.0;0.0;0.0;78;77;66;0;284;0.34615384615384615;0.46153846153846156;15694;2616;275;115;157;20;42;23;292;111;80;105;74;9;0;1;0;0;1;2;7;1;14;0;18.141237649964708;11.72335244648318;31.049654199011997;17.260412844036697;18.9964243707363;47.491060926840746;54.146847410177685
"Hussein of Jordan";"2011-12-22T21:22:58Z";18;1;48;2.6666666666666665;0.0022358859698155395;168;9.333333333333334;0.007825600894354388;42;2.3333333333333335;0.001956400223588597;1153.7222222222222;4289.0;5709;63;1512.6844391406626;2;9.31619154089808e-05;0.1111111111111111;0.1111111111111111;174;127;272;16;608;0.3218390804597701;0.603448275862069;21468;3528;248;43;92;1;22;11;490;148;26;38;55;12;0;0;0;2;0;9;31;0;4;0;11.599078993666431;11.257542517006804;40.986632653061235;12.579604347486121;12.588802877472828;31.472007193682067;62.39696961966999
"U.S. Route 30 in Indiana";"2009-07-13T04:25:06Z";4;3;0;0.0;0.0;30;7.5;0.00862316757688991;11;2.75;0.0031618281115263006;784.5;831.6666666666666;2571;89;1195.777431910582;1;0.0002874389192296637;0.25;0.25;64;29;85;5;95;0.296875;0.65625;3479;581;43;1;21;1;3;0;83;16;2;11;2;1;0;1;0;0;0;5;5;0;0;0;4.180301742685025;7.1899139414802065;33.66269968265922;10.819315565834767;7.211284423407918;18.028211058519794;27.1039415863879
"U.S. Route 30 in Indiana";"2010-06-22T04:35:12Z";5;3;0;0.0;0.0;31;6.2;0.008729935229512813;10;2.0;0.0028161081385525205;635.2;797.6666666666666;2469;27;1038.6537921752367;1;0.000281610813855252;0.2;0.2;61;27;91;5;97;0.29508196721311475;0.6557377049180327;3551;563;42;1;20;0;3;0;77;13;2;9;2;1;0;1;0;0;0;5;5;0;0;0;5.573528521095998;8.885381882770869;18.349464810878516;12.992811926739076;9.7308796552427;24.32719913810675;26.727621035409346
"Chachani";"2019-01-11T01:11:09Z";9;0;5;0.5555555555555556;0.0006547930853850184;42;4.666666666666667;0.005500261917234154;41;4.555555555555555;0.005369303300157151;789.3333333333334;0;3368;13;1125.4103695985746;2;0.00026191723415400735;0.2222222222222222;0.2222222222222222;78;63;85;0;145;0.41025641025641024;0.4358974358974359;7636;1270;115;31;42;2;14;2;187;21;5;17;32;11;0;1;0;0;0;5;7;0;2;0;9.221474459923279;10.425236220472442;50.21911164950538;10.299685039370079;10.70179689077327;26.754492226933174;38.63705936241092
"Hussein of Jordan";"2010-09-24T16:38:43Z";18;0;38;2.111111111111111;0.0017726360964687223;188;10.444444444444445;0.008769883845687363;41;2.2777777777777777;0.001912581051453095;1132.2222222222222;0;4444;63;1113.0287536878586;3;0.0001399449549843728;0.16666666666666666;0.16666666666666666;159;126;279;15;415;0.3584905660377358;0.5849056603773585;21437;3619;272;57;105;3;29;21;526;239;46;55;54;9;0;4;0;2;0;14;31;0;5;0;12.266303089390199;10.699781707654047;46.74556562933924;12.393728070404105;13.116560570434519;32.791401426086296;63.15812497078013
"Hussein of Jordan";"2012-10-27T10:06:25Z";16;2;46;2.875;0.0020321611592154093;193;12.0625;0.008526241385403782;46;2.875;0.0020321611592154093;1370.25;2384.5;5707;13;1581.7836556663915;4;0.00017670966601873123;0.25;0.25;172;130;317;17;822;0.29651162790697677;0.622093023255814;22636;3701;261;48;98;2;25;14;520;158;31;40;62;11;0;0;0;2;0;11;32;0;3;0;12.242225388487078;11.369583896244258;39.22495052405702;13.133766659545191;13.157098332945843;32.892745832364604;63.83584469702052
"Chachani";"2006-05-15T07:45:05Z";1;0;2;2.0;0.001652892561983471;14;14.0;0.011570247933884297;0;0.0;0.0;78.0;0;78;78;0;1;0.0008264462809917355;1.0;1.0;9;7;36;0;57;0.3333333333333333;0.6666666666666666;1210;193;16;4;6;0;1;1;25;4;2;4;2;2;0;0;0;0;0;0;1;0;1;0;12.925434657455384;12.261865284974096;39.97769717904433;13.010639032815202;14.17363270005757;35.434081750143925;16.892443989449802
"Roderigo Lopez";"2006-03-29T04:28:11Z";1;0;2;2.0;0.0008084074373484236;23;23.0;0.009296685529506871;0;0.0;0.0;52.0;0;52;52;0;0;0.0;0.0;0.0;21;18;11;0;102;0.42857142857142855;0.38095238095238093;2474;414;24;7;24;0;2;1;59;41;6;14;19;1;0;0;0;1;0;5;5;0;3;0;11.145258799171842;11.000338164251207;45.62065217391307;11.793740510697035;14.359144237405108;35.89786059351277;23.346989949375804
"Chachani";"2010-06-10T21:26:24Z";3;0;16;5.333333333333333;0.007366482504604052;8;2.6666666666666665;0.003683241252302026;0;0.0;0.0;128.33333333333334;0;238;67;95.19628844305504;1;0.00046040515653775324;0.3333333333333333;0.3333333333333333;18;15;43;0;73;0.3333333333333333;0.4444444444444444;2172;355;38;7;7;0;4;1;60;4;3;7;3;5;0;0;0;0;0;1;1;0;2;0;11.619618153364627;11.587183098591549;56.938071205007844;10.217159624413146;11.494522691705791;28.736306729264477;21.841443681416774
"Hussein of Jordan";"2006-10-31T17:57:13Z";5;5;19;3.8;0.001717747039146551;150;30.0;0.013561160835367507;15;3.0;0.0013561160835367507;2161.8;1040.6;5273;31;2608.1638560489255;2;0.0001808154778049001;0.4;0.4;91;69;144;6;233;0.3626373626373626;0.5494505494505495;11061;1835;119;33;55;2;18;11;233;116;25;37;33;9;1;3;0;1;0;5;15;0;6;0;11.20368188759469;10.825918256130791;44.9681282749948;11.9966835344492;12.447405455579842;31.118513638949604;45.83689998120779
"Hussein of Jordan";"2011-04-23T03:12:04Z";18;1;41;2.2777777777777777;0.001574682183047202;201;11.166666666666666;0.0077197833851826245;50;2.7777777777777777;0.0019203441256673195;1401.1666666666667;4408.0;6387;63;1626.4630789104385;3;0.00011522064754003918;0.16666666666666666;0.16666666666666666;210;157;296;17;461;0.3619047619047619;0.5666666666666667;26037;4377;341;70;128;2;37;23;651;250;52;59;60;13;0;4;0;3;0;15;36;0;6;0;11.420469010085185;10.721311400502625;46.32240610006858;11.976228564900943;12.687154280492184;31.717885701230458;69.15889962809237
"Hussein of Jordan";"2003-03-23T18:04:39Z";0;0;0;0;0.0;9;9;0.05084745762711865;0;0;0.0;0;0;0;0;0;0;0.0;0;0;2;2;1;0;22;0.5;0.5;177;32;1;0;1;0;0;0;3;1;0;1;2;0;0;0;0;0;0;0;1;0;0;0;6.303124999999998;6.931875000000002;37.25750000000002;12.037500000000005;12.65;31.625;8.65685424949238
